logit_0,logit_1,target
-2.3025634,2.9785872,1
-3.4809027,4.3576484,1
0.9848158,0.8305682,1
0.8781752,-0.047828764,1
1.991054,0.51075625,1
-3.7197523,6.205755,1
0.60327005,1.0097309,1
-1.665253,3.501435,1
1.6033708,-0.22732025,1
1.1967083,-0.72937286,1
-0.7866181,1.529001,1
0.5627917,2.8596077,1
-3.3252013,3.476043,1
-1.288029,3.4024804,1
-2.3903968,1.9870968,1
1.1109016,-1.0843285,1
3.6000826,-3.1758797,0
-2.4902625,4.067339,1
-1.0772773,1.9329349,1
3.5313458,-1.5927154,0
-5.663918,7.480447,1
3.3346186,-1.2942432,0
1.196336,1.0363526,1
-0.2759362,0.15244015,1
1.9016969,1.4953774,1
-1.0755847,1.5834568,1
2.278395,5.832466e-05,1
5.63505,-2.3359623,0
-5.9587855,5.6941347,1
4.250655,-1.3299541,0
-3.3074296,3.741681,1
-4.373904,5.2440705,1
-2.3942409,3.2400413,1
-3.572608,3.015908,1
2.1130426,-1.1606905,1
-5.694936,6.1388245,1
-4.1900773,4.195313,1
1.9479799,-0.52132577,1
3.1495786,-2.3920689,1
2.0458817,-1.2060244,0
1.4411885,0.680933,1
0.20198376,1.9459999,1
-6.2242866,7.1514344,1
-1.1174556,1.0109394,1
0.12645306,-0.21187967,1
-2.5375292,3.7517157,1
-2.826236,2.6577673,1
3.9947762,-2.300022,0
-0.15601274,1.2511922,1
-1.048009,1.2632947,1
-1.6757544,3.074288,1
-0.4034785,3.310999,1
3.2473786,-0.8126623,0
-4.5653224,5.0861597,1
-1.3595327,0.6972087,1
-3.4432898,5.076896,1
5.6724157,-4.22534,0
3.2871835,-1.7684684,0
-2.0439966,2.6413987,1
-1.466799,2.2981997,1
3.114822,-0.8145722,0
2.546731,-1.467514,1
1.7356737,1.0326475,1
3.2570493,-1.8920734,0
3.4510405,-0.8544359,0
-0.76314354,0.75874543,1
2.6385677,-1.4890175,0
1.9831479,-0.58621246,1
1.5988574,0.73679066,1
-1.3994207,3.6671345,1
-0.3180995,1.1195883,1
-1.2259113,2.2868454,1
3.014359,-0.17876366,1
-0.83421344,3.3480585,1
-1.869649,2.0102816,1
0.8148398,0.34866703,0
-3.7226055,5.5878735,1
4.342679,-2.0240927,0
3.2056184,-0.21817979,0
0.3974333,0.3652162,1
1.3579503,1.1815758,1
2.9176204,-0.3067187,1
3.6472359,-1.2662654,0
-0.4019144,2.2599847,1
0.4193794,0.967157,1
1.5768037,0.6637325,0
1.003535,-0.8041227,0
4.4886193,-3.10016,0
-4.08936,4.0961103,1
2.6916854,-0.7941088,0
2.048519,-1.1424328,0
2.610532,-1.4837002,0
2.3638325,-0.23566964,0
3.3347557,0.21638653,0
4.3350034,-2.4114113,0
2.260711,0.17221406,0
4.4243064,-1.7700248,0
3.8369117,-0.5734775,0
3.5443459,-1.8391275,0
4.344155,-3.1195202,0
3.3309615,-0.040532857,0
3.3317564,-1.4862939,0
2.3237078,-0.17784858,0
1.6977826,1.4635983,0
4.1624093,-1.3468773,0
1.8983035,-0.94897044,0
3.1353872,-1.1191381,0
2.749507,-0.16249233,0
4.982458,-2.3606498,0
1.7728921,1.106538,0
3.990152,-2.556698,0
2.1166995,-1.0899404,0
5.2035604,-3.6496603,0
4.4778037,-1.4462218,0
2.9985068,-1.3287655,0
5.985091,-3.6701279,0
5.467479,-2.2219098,0
3.432296,-1.3700182,0
3.0208929,-0.17579433,0
2.9274578,-0.8237958,0
4.2003627,-1.645187,0
2.3115432,-1.3075576,0
2.022203,-0.74406004,0
1.3847631,-0.65766627,0
4.1804867,-1.0957007,0
3.6801941,-1.978181,0
5.858829,-3.4109807,0
1.4700251,0.5879098,0
2.26695,0.35609296,0
2.9369369,0.47348407,0
3.736105,-1.3865062,0
3.769787,-0.31881937,0
2.6575181,-1.7180674,0
3.895792,-1.9207761,0
3.9579663,-2.767819,0
6.6175985,-2.362997,0
3.0840952,0.96015215,0
3.9506514,-2.307877,0
2.5481331,0.12540093,0
3.690648,-2.7414806,0
7.068824,-3.8392372,0
5.2834325,-3.2013788,0
1.079004,-1.2625818,0
1.0789673,0.09062275,0
3.1804273,-2.6405792,0
1.5057957,-0.5522336,0
2.444875,-0.88260686,0
4.677179,-3.0594652,0
3.0661714,-2.043951,0
1.3118258,0.9765072,0
2.4957983,0.12445688,0
3.917858,-2.6818054,0
-0.32501432,0.9528476,0
3.6402342,-1.8523661,0
0.718353,0.13855807,0
3.6130445,-1.8531296,0
1.6444017,-0.60661674,0
1.4140276,0.35542995,0
3.3616679,-1.5296005,0
2.6629245,-0.6032654,0
2.0916092,-0.31578812,0
3.8869877,-1.3759387,0
2.5381446,-2.2574503,0
4.713484,-3.2284482,0
3.4315143,-1.9819922,0
3.1918888,-0.7093015,0
1.8673588,0.14356712,0
4.8898063,-3.5598855,0
4.6602297,-1.6607819,0
2.6685019,-0.20439509,0
2.5760336,-1.1563356,0
1.452506,-0.6553236,0
2.5961337,-1.5241064,0
2.856035,-0.16333607,0
2.0467632,-0.02610421,0
1.4973968,-1.2170656,0
1.5678271,0.13430676,0
4.9249945,-2.3065474,0
3.8460052,-1.0931096,0
5.070262,-2.8164608,0
4.5504785,-1.6753712,0
4.505315,-1.7297353,0
3.3021348,-1.1935549,0
4.434975,-1.2272509,0
5.482443,-2.5175014,0
3.5901434,-0.533233,0
4.5059333,-1.9453967,0
1.982775,-0.24107227,0
1.8431836,-0.39228222,0
2.8026888,-0.1914477,0
5.0406213,-2.193483,0
5.229953,-2.7844946,0
3.685991,-1.7288737,0
1.8448765,0.4839024,0
4.9594803,-1.499298,0
3.666704,-2.101832,0
2.4915714,0.59314096,0
2.394206,-1.0980024,0
4.103182,-1.9847292,0
4.0765247,-0.6688379,0
2.1616695,-0.6454462,0
3.7637484,-2.3686402,0
1.8273122,0.21029973,0
1.4508969,0.024608897,0
2.6920087,-0.12551475,0
2.8084438,-2.467674,0
2.9705303,-1.313747,0
3.8490217,-1.9424986,0
1.9136772,-0.58457196,0
6.1330013,-3.9182065,0
4.7264233,-1.8588811,0
5.9593706,-3.546724,0
1.5488223,-0.11575587,0
3.4349575,-0.98527217,0
2.3366945,-0.9491595,0
3.4367664,-1.4135152,0
1.7115458,-1.9703246,0
2.0698695,-0.84644145,0
2.8420045,-1.4911284,0
2.3169713,0.57123303,0
3.981249,-1.8611372,0
4.996864,-2.3251698,0
4.9746537,-2.501757,0
2.3503103,-0.2647589,0
3.3092053,-0.501479,0
4.6614914,-2.172857,0
2.7855036,-1.658211,0
4.2152095,-1.8645041,0
3.3099701,-1.8226349,0
3.6515217,-0.5540417,0
4.2328587,-0.98683226,0
3.3039212,-1.4619111,0
3.3098555,-1.2527292,0
2.9326606,-1.1783192,0
1.9147578,-0.20024642,0
4.736468,-2.7726882,0
3.5766313,-1.3800721,0
2.5480385,-1.5157139,0
3.0830705,-1.6415763,0
1.6316081,-0.6506337,0
3.006604,-0.32836595,0
3.7352602,-1.7191952,0
3.2146482,-0.43208167,0
3.1962779,-0.93698794,0
1.9536165,-0.019423021,0
5.86625,-1.9422374,0
1.4356848,-0.12261015,0
3.5971,-0.90369344,0
2.5218143,-1.1317885,0
2.196023,-0.98075444,0
4.3238945,-2.0612514,0
6.100143,-3.460956,0
1.7038865,-1.3538572,0
3.2101924,-2.3006885,0
5.4543233,-2.19955,0
4.6959777,-2.4656188,0
3.432836,-0.8444057,0
2.2860897,-0.09184685,0
-0.21122551,0.9829341,0
2.79047,-1.2594658,0
3.6928155,-1.494936,0
2.4288626,-0.83677036,0
3.2215245,-2.5090942,0
2.4946795,-2.1633058,0
3.069843,-0.8158039,0
3.1525896,-0.98793954,0
3.0868876,-0.43641302,0
2.7103784,0.75777996,0
3.9347851,-2.0974252,0
4.0596337,-2.4727116,0
5.0496616,-4.1164684,0
1.5608305,-0.7098516,0
2.8844926,-0.12963349,0
3.149068,-1.567293,0
3.6226535,-0.7970146,0
4.883194,-3.516416,0
2.5887842,-1.053822,0
2.7054136,-0.7726152,0
3.459901,-0.5424378,0
1.2050531,0.8402622,0
3.3766894,-2.588728,0
3.3930144,-0.1658715,0
5.1570315,-1.6424193,0
4.105174,-1.6305083,0
4.1278424,-1.8254355,0
3.0757453,-1.8292348,0
4.177066,-2.1384356,0
3.4160678,-0.9071886,0
3.3775725,-0.7178305,0
3.2366047,-1.930604,0
3.988085,-1.9616193,0
4.5934396,-1.6370316,0
3.2686255,-0.17819563,0
3.1173604,-0.84458697,0
2.003134,-0.8501643,0
4.2422547,-0.46468088,0
3.8126385,-2.4973788,0
3.3152018,0.057249755,0
2.1011724,0.47090828,0
3.2135944,-1.2768757,0
2.9180079,-1.5687587,0
3.4621065,-0.9007808,0
4.024534,-1.7086537,0
5.85787,-3.6821184,0
4.526476,-1.1484631,0
3.909271,-1.5321175,0
7.017494,-4.589602,0
3.3536887,-0.25020382,0
3.4688077,-1.6718693,0
2.9456706,-1.0408316,0
3.509571,-1.3519993,0
4.2058372,-2.192322,0
4.040706,-2.2087233,0
2.646666,-0.040033743,0
4.1907296,-1.6993674,0
0.0824778,1.1973891,0
3.088058,-1.896126,0
4.6016726,-1.86092,0
0.8972173,0.9397835,0
1.9252818,-0.5311568,0
3.61077,-0.96745527,0
5.6858077,-1.9512572,0
4.4429464,-2.7229643,0
4.29644,-1.8254331,0
4.304899,-1.9874631,0
1.0631433,-0.26894155,0
5.3328876,-3.8636355,0
4.81788,-2.8167446,0
3.5942233,-1.0428452,0
5.07614,-3.045822,0
3.3584335,-1.4252411,0
4.840187,-2.946306,0
2.7169373,-0.67100364,0
4.1021194,-2.0379474,0
4.0516124,-1.2994475,0
3.9121833,-1.966284,0
3.4367378,-1.5335691,0
0.8355428,-0.13141939,0
3.251935,-1.2348688,0
2.540516,-0.5965968,0
4.3704295,-1.9615403,0
4.434742,-2.3735063,0
4.948595,-2.0751607,0
4.5577526,-4.307726,0
3.0835235,0.14352033,0
3.8969753,-2.772405,0
2.9659061,-0.8345302,0
3.798529,-2.8995342,0
5.301434,-3.1314197,0
3.574523,-1.2007847,0
2.692072,-2.4955745,0
-3.5675566,5.7503986,1
3.5218925,-1.2570505,0
1.0242032,0.18857108,0
4.7483616,-1.8222268,0
1.0274459,1.3958087,1
2.9502347,-0.7443423,0
3.8713148,-1.0042765,0
-3.5440593,4.1924753,1
3.2374551,-1.4376947,0
0.69195974,0.3421071,0
5.1737423,-2.2743437,0
3.8837478,-2.8374085,0
-2.9133377,4.1245036,1
2.258369,-1.4509516,0
3.3733184,-2.4166229,0
0.110636406,0.7022698,1
1.4783022,-0.31879047,0
5.898211,-3.5338092,0
2.8268015,-0.8007258,0
4.696019,-2.5178218,0
3.5970225,-2.2366848,0
1.6652784,-0.21656956,1
2.7853088,-0.55021876,0
2.738179,-0.36976656,0
3.149588,-1.0731623,0
5.6182375,-2.6427312,0
2.3299842,-2.0869253,1
0.065915205,0.19619104,1
-3.501108,5.242539,1
0.030810827,1.411701,1
4.868624,-2.9927394,0
0.76646906,1.2589682,1
-4.8596,5.341807,1
4.600174,-2.292075,0
-2.824575,2.6599753,1
4.4617534,-1.7126318,0
-4.1347017,4.2460637,1
1.8086604,-0.7185895,0
-1.0948069,3.8472304,1
1.7454995,0.34412387,1
3.9974072,-4.092814,0
-4.7028613,5.6481757,1
1.6135963,0.77734864,0
-1.7134176,2.9044573,1
1.0750135,0.39657006,0
-1.0265329,1.6532522,1
0.77312225,-0.089746326,1
-0.19164708,1.9113415,1
-6.4229703,6.6735826,1
-2.4958556,2.6452603,1
1.2299391,0.08779901,1
-4.1555624,4.2157507,1
-1.5598778,2.331731,1
3.4150345,-1.1065086,0
-2.2903826,3.5814416,1
3.5375433,-1.4127607,0
5.636189,-3.5251484,0
3.4659936,-0.40283608,0
-1.3429184,3.2768247,1
1.6792341,-0.0023098127,0
3.3720436,-1.0502514,0
-2.6971188,4.250238,1
-4.320983,4.176383,1
0.2897237,0.43992332,0
-1.8536054,2.3808625,1
1.3603997,-0.5280921,0
4.6809773,-1.9724522,0
4.2538676,-1.9952253,0
4.7971087,-1.8758242,0
-0.7952861,3.42645,1
1.2097713,0.30213776,0
0.8520325,-0.4489019,1
-2.0239074,3.755803,1
-0.1010666,1.1405287,1
-3.162136,3.4611137,1
-2.0436983,3.0200346,1
2.5489223,-0.039603025,1
3.4228895,-0.9721019,0
-6.179952,6.668199,1
-4.414394,5.1872816,1
2.108174,-0.9218666,1
-0.5463838,1.6497455,1
0.26103115,-0.3386605,1
0.3525393,0.8548092,1
-0.75415456,1.6879735,1
-5.235463,5.1373897,1
0.7636427,2.0596707,1
1.5023679,-0.28892663,1
1.4376878,0.65112734,1
-0.4914384,2.3935888,1
0.25160822,0.94327927,1
4.6076508,-2.4258544,0
-3.2019658,4.312091,1
0.44262424,1.3161852,1
-5.8678927,6.161433,1
-0.86119825,2.0767577,1
1.3219942,-0.63673955,1
-3.5460217,4.3914804,1
5.400689,-2.413331,0
1.309448,-0.7233395,1
0.6689903,2.5040734,0
-0.9955413,1.1804143,1
3.468175,-1.5473664,0
-1.525811,2.85617,1
1.799741,-1.4317052,0
4.784794,-2.2757583,0
0.99618727,1.2645262,1
2.210151,-1.0020219,1
-1.0278318,1.4431862,0
-1.6663355,0.6410041,1
-1.9186723,2.0234513,1
-2.6364982,3.7363307,1
0.07151347,0.7721983,1
-0.7170767,1.9117558,1
-1.8038665,3.5334635,1
2.3811345,-0.5079541,1
2.6721492,-0.33406705,0
1.033957,0.8606386,0
2.186164,0.11090316,0
3.3283165,-0.68097866,0
-2.0533679,1.5761672,1
-1.0778661,2.6055737,1
4.0150104,-2.276185,0
-5.1595635,6.610541,1
4.46434,-1.1528046,0
0.90421754,-0.7185834,1
-2.2981539,3.421663,1
2.3505785,-0.13907386,0
-4.541852,5.2889514,1
5.1201744,-3.636954,0
-4.1242247,4.5287642,1
-2.9907918,3.7302032,1
-2.9820983,2.755476,1
-3.2893574,4.666245,1
-1.9027319,4.524006,1
-2.51364,3.0337965,1
0.49899602,1.7153544,1
-0.36318275,1.1955287,1
-3.6665494,5.043049,1
-3.7165923,5.089157,1
-2.141674,2.2107532,1
4.0929956,-2.3987772,0
2.240526,0.41069937,0
1.1955174,-0.62045175,1
-1.636151,2.1767616,1
-1.6944426,1.6785628,1
4.9094896,-1.9210902,0
-2.9003973,3.7845562,1
2.6830342,-0.65174407,0
-4.233635,4.8579845,1
2.187063,0.5008048,1
-4.961804,5.75438,1
0.12207248,0.21254879,1
0.007527048,1.1612363,1
0.02523976,1.5598266,1
-2.4544556,3.204336,1
2.3661642,0.034712046,0
-2.2856724,2.7689826,1
-1.288204,2.2459915,1
-2.1128447,2.7437818,1
1.0529885,0.65330243,1
-0.1296072,1.7629273,1
0.5073252,1.2977651,1
0.9154936,2.5584693,1
-0.646382,2.406064,1
-2.0163374,2.5722215,1
3.8559139,-2.125706,0
1.1076515,1.2519997,1
-0.99133116,1.2368332,1
1.0745884,0.900619,1
2.321493,-2.0068352,1
-2.3176193,2.3349516,1
-1.9099505,3.2483094,1
4.959875,-3.015796,0
1.0167497,2.2464218,1
2.1363266,0.022777231,1
2.9219217,-1.4899378,1
1.172069,1.8119243,1
-3.7008264,4.171479,1
-5.1014767,5.6236773,1
-1.2719545,2.2206519,1
-2.5753295,2.0058231,1
-1.3887693,2.7966537,1
-5.1221747,4.8453956,1
-0.84421265,1.7610893,1
0.32116938,0.59587675,1
-0.13607545,2.1243472,1
0.9610691,0.8740511,1
-4.301657,4.387769,1
3.7276464,-2.7868953,1
-3.027616,2.8828459,1
0.9728403,1.4309295,1
-1.168417,1.8797491,1
-1.2957658,1.8909528,1
1.4765984,-0.39448872,1
-2.646695,3.529055,1
1.1860553,0.5236498,1
1.9881401,-1.9614718,1
-3.430001,3.5574737,1
2.5573368,-1.3387306,1
-1.3901116,3.527351,1
4.577033,-2.2658384,0
0.99655265,0.5020166,1
-2.823527,2.8270726,1
-1.2808708,2.5492136,1
1.1884857,0.84922624,1
-1.2940736,0.96065867,1
-0.019682353,1.0037754,1
0.48179886,2.303317,1
-3.7320468,4.1649284,1
-4.807196,5.8476453,1
0.03089031,0.3852123,1
-3.0247066,3.9399679,1
-1.5295033,1.121731,1
-1.8863993,2.1304362,1
1.5211957,-0.49811557,1
3.5636008,-0.5603564,0
-1.1193455,2.320524,1
-2.7672698,4.695593,1
-3.4135084,4.724826,1
-3.2925394,5.110599,1
-4.2839375,5.42308,1
0.4757222,2.5535395,1
-5.028099,5.0174,1
-6.3127723,6.6517344,1
4.0991855,-2.900358,0
-6.26683,6.8543043,1
2.9492538,-0.6073196,0
-4.1218505,6.4030137,1
1.0150946,-0.45954138,1
-3.5729477,4.6286387,1
-1.5109879,3.0028863,1
4.627455,-1.0919476,1
1.2530895,-0.41103625,1
-2.086219,2.0814552,1
2.5670054,-1.3367496,1
1.5343264,-0.32753202,0
-5.8003426,6.749337,1
1.6299093,0.78859437,1
1.026054,-0.91843283,1
0.15880036,0.60595167,1
-3.641453,4.9965296,1
0.75112027,0.48907456,1
-4.188995,4.764075,1
-3.5513775,4.5820394,1
-1.4431378,2.5772402,1
2.552249,-0.84125936,1
-2.1397016,3.1284802,1
-2.1096087,2.7730377,1
3.8458414,-1.27021,0
-2.9953563,2.7057333,1
-1.4095209,2.823891,1
-3.9994514,4.527728,1
-1.700106,3.3548253,1
-6.749197,5.4678392,1
5.4013457,-4.079377,0
1.3056697,0.95247287,1
0.096890286,0.17410517,1
-0.69596756,3.3796706,1
0.39538893,0.46293178,1
4.227348,-0.56674534,0
-1.3421621,1.9741595,1
-1.7264192,3.6453483,1
1.3863508,0.13160437,1
1.8584579,-0.72464645,1
-4.623363,6.4799356,1
-1.7889656,2.4600153,1
1.631723,-0.33783945,1
6.4973316,-4.33678,0
-0.37593424,1.8915322,1
-2.3329804,3.8897085,1
0.9523452,-0.38785854,1
0.74190915,0.4778256,1
0.8249505,0.34799078,1
1.0074377,0.72900337,1
0.8422981,1.5629463,1
0.10112541,0.9772614,1
-1.3235054,1.4578575,1
-1.7373154,3.0684657,1
-4.86454,5.184001,1
1.0471493,-0.4124218,1
0.9488202,1.3253399,1
0.6767815,0.95523804,1
-0.21165639,0.72272456,1
-0.63429165,0.9968358,1
-3.5784638,5.151509,1
-4.6001115,4.6501775,1
-4.3788376,5.614218,1
2.96797,-0.5254719,1
-2.7485003,3.1850843,1
-4.165826,3.8768218,1
-0.19290203,2.3306825,1
-2.2127564,4.0164237,1
0.025278458,2.8004112,1
-0.9846423,1.9731008,1
-3.39458,4.96056,1
1.1251122,-1.0387179,1
-3.6250966,4.767221,1
2.978139,-0.56537306,1
-0.02715402,0.7463624,1
-1.1635237,1.9540476,1
-0.90278566,2.0496945,1
-0.8190723,1.2827163,1
-4.5526743,5.186629,1
-1.5100234,3.044436,1
-6.1061306,5.9923773,1
-4.187357,4.9076977,1
-1.4931957,2.2344098,1
0.6145046,-0.14075243,1
-0.35649678,1.3303626,1
-4.452583,5.9470453,1
3.0924551,-1.2897369,1
2.0103765,-1.1216589,0
-1.9549583,2.1243694,1
-7.3666716,7.5741224,1
-0.19287215,1.6097308,1
-4.060699,4.5843973,1
-2.295609,3.8356383,1
-3.8372302,4.3395658,1
-7.7821593,8.645425,1
-2.3609967,3.5838137,1
-0.12881392,1.5764422,1
-7.6700616,8.499049,1
-3.0286267,3.1754155,1
-6.532485,6.5923815,1
-2.6875317,2.3065884,1
3.0218942,0.3414527,1
-0.2702815,0.9410115,1
-0.87883884,1.8434112,1
-3.8807156,5.115835,1
5.04295,-1.3836757,0
-4.9159737,5.437517,1
2.8992329,-0.14382228,1
1.1993722,-0.60907185,1
0.74216133,1.6844754,1
-0.3477721,2.0202272,1
1.5818807,-0.38812464,1
-4.131021,4.7332234,1
-2.8174155,3.781356,1
-1.1431606,2.5041263,1
5.1556473,-2.1116056,0
5.4864473,-2.475292,0
-0.87917787,1.975539,1
-1.2181407,1.8172827,1
-3.9817555,3.5949047,1
0.27267247,1.2526011,1
1.8155025,0.26068828,0
-0.1943667,1.4682006,1
2.399853,-0.19210327,0
2.9979298,-1.4964986,0
4.790773,-2.2499847,0
-3.8998387,5.199373,1
1.236749,-1.5821569,1
0.7819273,1.2212288,1
4.6937675,-3.0249994,0
-1.1144569,2.8628788,1
2.6770377,0.007561417,0
3.5564084,-2.402485,1
0.21090794,1.5355245,1
-2.465797,3.6777883,1
1.9885843,0.009496102,1
-5.994676,6.555309,1
3.9952834,-0.48126432,0
-3.676892,5.224898,1
-1.9737313,3.191124,1
2.9611676,-2.2227397,0
1.5830499,0.6226691,1
0.03752538,0.6413891,1
0.3792498,-0.3014327,1
2.8523774,-1.5600476,0
-6.426649,8.093981,1
-3.435305,4.2253175,1
3.0859084,-0.13743648,0
2.2345278,-0.8413491,0
1.986152,0.40003902,1
-1.8890165,2.2661567,1
3.320107,-1.3379267,0
2.4507213,-0.2677406,0
3.8857677,-0.8777602,0
2.7046154,-1.1126955,1
4.422453,-2.5342252,0
1.7521763,-0.57223743,0
-7.4981966,6.3762,1
-1.508475,2.4137564,1
2.47886,-2.4456651,0
4.0830283,-2.3280194,0
1.6860545,-0.033005208,0
0.957725,-0.270943,1
2.3949883,-1.0811498,0
0.056215964,1.9176941,1
4.0294747,-3.7434077,0
3.0089123,-2.4626467,1
6.2288065,-2.8475194,0
-0.891533,2.2676542,1
6.107118,-3.3507192,0
-4.669932,4.995742,1
2.2506926,-0.7630774,0
0.37815458,0.073201776,1
-2.5122416,3.446609,1
-2.3192527,3.6989768,1
1.3892497,0.90911144,1
2.1610672,-0.44522282,0
4.7154775,-1.9292386,0
3.0169072,-0.6456427,0
3.736994,-1.0317519,0
-6.136593,7.4356465,1
0.9508055,-0.84282196,1
4.779896,-3.1230514,0
5.319171,-2.8956513,0
2.8317237,-0.849216,0
4.5685067,-1.3208504,0
1.1610652,-0.9195013,0
3.203457,-2.0491915,0
4.3616667,-2.7734501,0
1.074587,0.960742,1
1.3754047,0.010287615,1
-6.76077,7.8325033,1
2.6761327,0.21332265,0
2.7750123,-1.6838635,0
4.4906974,-2.500857,0
2.1208723,-0.3428163,0
4.833149,-1.9113629,0
1.8775846,0.4879069,0
-5.1233892,6.4580245,1
4.3837795,-3.095252,0
5.364276,-2.670453,0
2.8024518,-1.3490078,0
4.4329357,-1.7826596,0
5.59524,-3.3465226,0
4.0243907,-1.1766981,0
5.0304885,-3.2997036,0
2.6463304,-0.29903308,0
3.3509781,-1.0815281,0
4.0283923,-0.6981755,0
5.8075185,-4.010544,0
0.27924818,2.8069732,0
4.0055237,-1.7580068,0
3.573775,-2.445878,0
4.779213,-2.4578743,0
3.958237,-0.6351179,0
2.9964676,-0.9720187,0
3.5367446,-2.4089327,0
1.2264045,0.007051082,0
1.5711308,-0.3587448,0
2.5559075,-0.14371455,0
3.7445204,-1.7388983,0
3.260906,-1.0791132,0
4.9849534,-3.8548152,0
2.5750096,-0.552786,0
3.9126077,-1.4010024,0
3.5849457,-0.085917145,0
3.4695256,-0.9896989,0
3.62066,-1.6346958,0
1.929842,-1.4212282,0
2.6152587,-1.8893683,0
3.6720238,-1.2419076,0
3.97066,-1.0741141,0
1.500989,0.53484404,0
1.5644294,-0.17086425,0
3.9996529,-1.1021289,0
2.1138742,0.43934694,0
3.2131608,-1.7567121,0
4.6930494,-2.1108525,0
5.288766,-3.22834,0
2.1490724,-0.7633675,0
0.23767084,-0.55866367,0
5.095199,-4.0100155,0
2.3039315,0.09728685,0
4.8143497,-2.8163917,0
2.9109266,-1.79258,0
6.3277,-3.800904,0
3.9157155,-1.5093693,0
2.848663,-0.338263,0
3.2000606,-1.0446804,0
4.2370114,-1.7887415,0
4.507314,-1.8440865,0
3.7610552,-2.5659974,0
5.176289,-1.8175511,0
2.4539282,0.28809908,0
3.56583,-1.098518,0
2.138284,-0.5394396,0
2.3096464,-0.39744774,0
6.0971336,-3.8203406,0
1.9294455,-1.2733278,0
1.964093,-1.1733398,0
3.7209027,-1.1556995,0
3.1505604,-2.1313305,0
1.5704013,-0.3757943,0
4.034995,-1.8031225,0
2.219138,0.2556179,0
4.4899364,-2.035982,0
2.89799,-1.0288496,0
1.8168873,-0.7953394,0
4.2666345,-2.8224936,0
2.3457866,-1.9898801,0
3.1653712,-1.6277816,0
2.966904,-0.20105156,0
3.6842725,-1.5821419,0
1.6824256,-0.7185736,0
3.2493608,-1.6923282,0
2.8349056,-1.5008576,0
4.266895,-1.7856736,0
4.695284,-4.5867853,0
3.6979964,-2.867289,0
4.388572,-3.249274,0
-0.07662714,1.3497486,0
6.1224236,-3.5641403,0
3.0452778,-1.3561118,0
3.1375105,-1.0914973,0
-0.8825385,1.7999653,0
2.2243886,-2.2983546,0
3.6336133,-1.0949513,0
4.1149197,-1.1616273,0
4.5962725,-1.203118,0
1.2427737,0.7183651,0
3.9904788,-0.569386,0
3.4110544,-0.794143,0
4.881608,-2.5067532,0
1.623523,-0.682832,0
2.690131,-2.231657,0
4.2731023,-2.778026,0
4.8054404,-1.9367325,0
4.6497235,-2.7897625,0
0.73121375,-0.40372813,0
5.299428,-3.2643085,0
3.5395842,-1.9464217,0
5.0019493,-3.4031453,0
3.2762313,-2.0381463,0
-1.248716,2.591382,0
4.834455,-2.376367,0
2.059985,-1.3108608,0
1.922406,-0.09327904,0
4.8399777,-2.927704,0
0.77126276,0.5991942,0
3.5969074,-0.30475172,0
1.8190578,0.49460414,0
2.3969293,-0.8611232,0
2.5489223,-0.48367593,0
4.487571,-3.0562456,0
1.8110044,-1.3489782,0
1.5680339,-1.1879895,0
2.928141,-1.5881742,0
0.4058572,-0.6299669,0
4.6325316,-2.872035,0
4.3327184,-1.6964779,0
3.6012948,-2.1033819,0
2.3724537,1.1172652,0
2.2767022,-0.9258965,0
2.1146703,-1.63106,0
2.3577292,-0.47013608,0
3.8703415,-0.8547439,0
1.9488249,-0.12701243,0
2.6241827,-0.06784746,0
2.1138146,-0.35692954,0
2.589083,-1.2061354,0
2.42862,-0.38748658,0
3.7734659,-1.3723321,0
3.6396575,-0.9364309,0
2.0475945,0.45882306,0
2.5173423,0.23356473,0
3.473237,-1.4668684,0
3.14703,-1.0352691,0
3.8695188,-0.45496562,0
2.9265156,-1.1515687,0
2.4854026,-0.8817158,0
1.8973085,-1.0805807,0
3.4376733,-1.40291,0
1.7219058,-0.54530966,0
4.182951,-1.3534844,0
4.6837063,-4.6432652,0
3.818555,-1.5333359,0
2.374122,-0.2527806,0
4.2281194,-4.2677093,0
4.097206,-0.8504908,0
1.6885065,0.9920468,0
1.1896465,-0.06904684,0
3.6451037,-1.913124,0
-0.39290163,1.936018,0
5.204058,-2.3844209,0
2.862351,-0.5021246,0
4.0972676,-2.230333,0
3.2856479,-0.94795597,0
4.3750443,-2.4752967,0
3.7101276,-1.2310073,0
4.4353414,-3.8276477,0
2.629612,0.35840532,0
2.4851894,-1.0545192,0
2.6950333,-1.0289749,0
1.459155,0.7451547,0
3.009442,-0.8368227,0
3.6842604,-1.5586945,0
2.5935104,-2.5323548,0
3.5539043,-0.8085914,0
3.4485722,-1.6830857,0
2.8872054,-2.1265502,0
4.9873414,-2.6562705,0
3.8305125,-2.3088326,0
0.9297462,-0.0051245973,0
2.5120556,-1.6963017,0
3.6559565,-2.460894,0
2.167474,-1.4206116,0
1.6147648,-1.9596722,0
3.9811738,-1.7284733,0
4.269142,-3.6043932,0
3.5354843,-1.7451231,0
6.996168,-3.9104018,0
4.941011,-3.37532,0
2.5856938,-1.7625693,0
4.6913,-2.0519125,0
2.6117957,-0.9109482,0
0.8315689,1.1368839,0
0.51809853,1.738876,0
3.200635,-1.2821864,0
-1.8555144,2.6094787,0
1.770193,-0.29126883,0
3.34312,0.18972737,0
2.0430155,-0.40373072,0
4.0346875,-1.4955949,0
