logit_0,logit_1,target
-4.7688856,4.390096,1
-2.3064973,1.941835,1
-1.2918627,1.921494,1
-0.726365,0.78888494,1
2.4183092,-2.759504,0
0.64237946,-0.6625361,1
-2.6665971,1.8896602,1
-1.5808948,1.2914472,1
-0.31254637,0.012203632,0
-5.714472,5.195619,1
1.5140084,-1.6776844,0
0.35552973,-0.5645989,1
-1.9012586,2.0418491,1
3.1049297,-3.7086985,0
-2.8063877,2.1883643,1
-4.0172343,4.903353,1
-5.085269,4.106548,1
-0.30380288,1.3926917,1
-3.8155637,3.6620114,1
3.6129262,-4.391541,0
-5.0248046,4.322825,1
-4.7686186,4.317263,1
-2.3076212,0.91733223,1
-2.312914,1.41398,1
-4.2205358,3.7444696,1
-3.916031,4.6340427,1
-2.1030626,1.185008,1
-2.491553,2.1411107,1
-2.685414,3.0362358,1
-3.2838168,3.6568418,1
3.9574735,-3.968346,0
-3.6859252,4.017083,1
3.6387951,-3.9566398,0
-2.1751776,2.663807,1
-2.5462606,1.6056085,1
-0.870878,0.694959,1
0.56510055,-1.6516919,1
-3.6433809,3.0464897,1
-1.3689616,0.44655937,1
-3.4372175,4.893185,1
-0.081676066,-0.629561,1
-3.5864527,3.5847387,1
-3.4214606,1.9308063,1
-1.7684054,2.1877868,1
-2.0410066,2.0955005,1
0.31973684,-0.35837212,1
-3.156638,2.0167487,1
-2.277229,3.581473,1
-3.5267088,2.838205,1
-4.699671,4.835906,1
-4.863733,5.0072327,1
-0.68665445,0.93070555,1
-4.687527,3.2750745,1
0.5537607,-1.9090914,0
-2.9932117,3.8573291,1
3.3528104,-4.008732,0
-2.5411296,2.6868877,1
-5.545275,5.3457365,1
2.1827831,-3.0451865,0
-1.4175105,0.49559775,1
-4.0513334,5.692927,1
-3.0334451,1.8176038,1
-0.24705592,0.080667146,1
-4.121383,5.5870175,1
3.0969877,-3.061511,0
-2.0755847,2.2644963,1
1.3121057,-2.598392,0
-4.8734183,4.10113,1
-6.099569,6.2857347,1
-3.3329847,3.7052553,1
-1.8760417,0.7541711,1
-1.2139637,1.3090117,1
-4.689111,4.54038,1
-3.4766414,3.8661842,1
-4.393888,3.5459802,1
-5.169297,5.1354384,1
-2.9832783,3.0511866,1
1.7558672,-2.454454,0
-2.8044312,3.456613,1
-3.540243,3.2912931,1
-2.3426423,3.7952378,1
-1.4788113,0.35763818,1
0.7844957,-1.3728858,1
-0.13207257,1.0660483,1
-0.36160725,-0.058890454,1
-0.40643305,0.4678898,1
-6.6212254,7.2660127,1
-4.709383,4.4322295,1
-2.9107304,0.88944453,1
-2.2680843,3.3319433,1
2.486422,-1.7694619,1
-1.4234735,0.9514082,1
-1.4873654,1.298278,1
3.7524972,-3.1517467,1
-3.3180814,4.286462,1
-3.4131923,3.2143261,1
-3.7745934,2.010024,1
-3.985629,4.3168964,1
-0.4001485,0.60619336,1
-3.0597398,4.588781,1
-0.4487899,0.3103775,1
1.5748936,-0.4381129,1
-0.13979238,-0.7702145,1
-5.4840775,5.00749,1
-2.5435684,2.4236135,1
1.9468955,-2.756691,0
-1.9483333,2.5397532,1
-1.8572195,2.364059,1
-1.0885568,0.698425,1
-2.3800404,2.6692507,1
-2.5472662,3.3264766,1
-2.9952345,3.2934616,1
-4.19324,4.8415093,1
-2.1672516,2.4757981,1
-1.1211784,0.7571277,1
-0.48874944,0.95385414,1
-1.4194798,2.2810063,1
-5.0110598,4.7540436,1
-3.857672,3.8918042,1
-2.780664,1.5513684,1
2.5851836,-1.5736152,1
-3.179664,4.197563,1
-2.576615,2.5818796,1
-1.8002334,2.3054974,1
-4.549497,5.703558,1
-2.3488176,2.0271525,1
-0.22732052,0.75604945,1
2.620191,-1.6820897,1
-5.7368655,5.2237673,1
-3.7691505,3.8062434,1
0.096440166,-0.018830026,1
-4.989154,4.4108896,1
-2.8806763,2.6624098,1
-1.1603038,1.8943237,1
-2.866319,4.064647,1
-2.650815,2.060553,1
-1.8108889,1.2256985,1
1.2043787,-1.7263564,1
-1.0545303,0.5097185,1
-3.6282635,2.4749913,1
-4.963727,4.8878803,1
-2.6366024,3.4059641,1
-3.3185918,3.4356282,1
-3.7156792,3.866482,1
-3.0800812,2.07971,1
2.1208875,-2.009379,1
-0.28343853,1.3877128,1
-4.1016693,3.4375722,1
-2.0505717,1.0418576,1
-0.8126831,1.7746824,1
1.1270025,-1.3956627,1
-1.4101763,1.7217556,1
-3.6095648,3.0751655,1
3.2926106,-3.1824987,0
-2.7060647,2.8044877,1
-3.3692641,3.2083426,1
-3.4390512,3.100989,1
-3.030717,3.4178586,1
-0.067708164,0.9063896,1
-0.22133672,0.10558013,1
-2.1079404,2.9658303,1
-1.1390911,2.512147,1
-2.8701053,2.8699336,1
-3.3850086,2.6734884,1
-6.3016844,5.053234,1
-3.7706435,4.656408,1
-6.7867517,6.4327526,1
-2.0824852,1.5759324,1
-2.0345807,1.6249942,1
-5.541325,5.6808248,1
-0.9931667,0.56913614,1
-3.6070352,5.0763087,1
-3.7956662,5.614165,1
-4.508762,4.679488,1
-5.1393065,5.624824,1
-4.550045,4.9936457,1
-4.520632,4.651086,1
-2.0970886,1.5038297,1
-5.665675,6.5017385,1
0.48600665,-0.8282544,1
-3.9110162,3.8216088,1
-1.2432779,0.4711105,1
-2.6174495,3.965483,1
-2.2897787,2.493075,1
-4.5839143,5.1710277,1
-0.334079,0.54420537,1
-4.4480534,4.2459974,1
-5.058148,4.2673783,1
-2.3640907,0.40706697,1
-2.2064576,3.488577,1
-4.410946,4.976097,1
2.7429934,-2.6089756,1
1.2688105,-0.06758113,1
-1.984792,2.0584106,1
-4.874807,4.1388226,1
-0.98469603,0.4421753,1
-3.3497462,3.642743,1
-3.1724982,2.8964598,1
-0.48447526,-0.32465926,1
-3.1212132,3.9148707,1
-2.808591,2.8709705,1
-5.7722,5.4040017,1
-2.2368765,1.5544212,1
-1.8571298,3.9436526,1
-2.1226187,3.691713,1
-5.5377264,4.947184,1
-3.3254685,4.7781878,1
-3.5116458,3.1713827,1
-3.118766,2.6488657,1
-4.7051973,5.320226,1
-3.8267848,4.0793333,1
-3.6902099,4.6781483,1
-0.5228675,0.0907566,1
-2.2314048,1.5724168,1
-3.2479527,3.006482,1
-1.3611455,0.96882844,1
-2.5407672,0.93275756,1
-0.9772513,0.65998554,1
-6.2380133,4.6524124,1
-3.2000463,3.8624806,1
-1.8941464,1.1982442,1
-2.5702343,3.0049856,1
-2.2225094,2.537586,1
-2.5634406,2.617165,1
-3.6746778,3.1954904,1
-2.171046,1.7219325,1
-2.7735832,4.4492,1
-2.6823456,2.4880767,1
-3.9453266,3.7650785,1
-6.680832,5.717672,1
-4.638916,4.656962,1
-4.8497276,5.2841687,1
-1.5150247,1.2120302,1
-5.382214,3.9908018,1
0.05665413,-1.186247,1
-3.8544343,4.608015,1
-3.3992734,3.599072,1
-4.469192,4.5753746,1
-5.151864,3.6995838,1
-2.3515863,2.9897134,1
-3.2372184,3.3337078,1
-5.6274996,5.426754,1
-1.3652157,1.5011475,1
-2.051279,2.9664016,1
-1.409563,3.2493162,1
-4.904442,6.6220107,1
-1.1127102,0.78521395,1
-3.297185,3.7880783,1
-4.6122065,4.9418454,1
-1.2969234,1.1094666,1
-6.0176826,4.649107,1
0.6116537,-0.5839394,1
-1.6300358,0.850509,1
-0.34013563,-0.23908934,1
-2.6509197,3.3298142,1
1.4116993,-2.9526095,0
-2.2567737,0.580313,1
-1.8410022,2.753688,1
-5.6891994,4.926785,1
-0.623785,2.4236064,1
-0.98083663,3.108305,1
4.4703164,-4.928299,0
-2.8104286,2.308074,1
-2.7886558,2.922903,1
-5.2701044,7.0692577,1
-3.2884164,3.6930242,1
-3.1824236,4.040615,1
-1.8645891,0.57733124,1
-4.129571,4.334977,1
-3.408743,1.9986264,1
-0.4029178,0.9408491,1
-0.29998684,-0.31480467,1
-2.7248647,3.6766024,1
-4.378651,4.734021,1
-2.4650538,4.768322,1
0.19819038,1.1175432,1
-4.4099107,4.431439,1
-0.0023526512,0.53732747,1
-3.8548684,5.313113,1
-2.5295925,1.0700994,1
-3.9086924,3.8111758,1
-4.200328,3.767876,1
-2.4238043,1.9734956,1
-3.1697154,3.0733814,1
2.5018764,-1.2870847,1
-3.2675307,3.9864228,1
-0.47223198,0.84505993,1
-3.2105622,3.7169516,1
-1.5838453,-0.37705335,1
-5.8702073,5.978231,1
-2.8507721,2.0060213,1
-4.535659,4.7358437,1
-2.2319524,3.7009199,1
-0.38506997,0.8579257,1
-4.620255,5.603145,1
-2.0465975,1.1679997,1
-1.0490841,0.14037003,1
-2.1990924,2.4070764,1
-4.728906,5.1761003,1
-3.0805228,3.5941367,1
-3.9389138,2.7692935,1
3.9133432,-5.2152777,0
-2.1583004,1.2785325,1
2.7516303,-4.1201725,0
3.6515083,-3.553648,0
-3.1458504,4.0933423,1
-4.3666778,4.8738403,1
0.32023028,-0.7949168,0
-5.345569,4.752817,1
2.6733596,-2.835916,0
1.7825141,-2.157289,0
-5.3055844,4.715822,1
-1.3320959,0.8633704,1
-5.488146,5.9196634,1
-0.5720544,-0.04448744,1
-2.6030333,2.512532,1
2.3747866,-2.3114948,1
-3.5417883,3.7217846,1
2.8472154,-1.8840085,0
-3.835117,3.666996,1
-2.360194,3.2846837,1
2.9198077,-2.3566499,0
4.4600673,-4.0370383,0
3.7350976,-3.537615,0
-3.1531348,3.6527777,1
-4.023552,3.362095,1
-3.302248,3.770222,1
-4.6156445,5.590006,1
-2.4412298,3.99138,1
1.3558885,-1.208501,1
-2.2716162,1.8303267,1
-0.87295085,0.37455848,1
-2.5045142,2.274143,1
-2.3650126,2.3355525,1
-5.214561,3.6785185,1
3.4385448,-3.7396543,0
2.5737412,-2.9125264,1
2.2442796,-2.312611,0
4.192341,-3.9683661,0
-3.096078,3.0269694,1
-2.0238543,0.4172436,1
-5.8043404,6.100611,1
3.8962111,-4.8902636,0
-5.750056,6.240796,1
-3.8616784,3.5258236,1
-4.730865,4.8326206,1
3.8315163,-3.9186418,0
-2.1682367,2.1650932,1
-1.1697912,0.69169295,1
-5.573945,5.2181463,1
-3.1751478,2.8253958,1
-1.0423993,1.4597145,1
-3.7888615,4.17588,1
-4.121383,5.5870175,1
3.0345411,-1.5361778,0
4.078216,-3.5914423,0
-3.409827,4.22927,1
-3.964626,4.131253,1
3.5076063,-4.118504,0
3.4941025,-3.8134627,0
1.0317936,-0.3177906,1
4.3938336,-5.3634367,0
2.6195493,-3.6063128,0
2.6699917,-3.7313554,0
1.3580992,-2.0881197,0
-3.9705024,4.184135,1
2.0872927,-1.9214537,0
-1.720408,3.0706992,1
3.2989304,-4.2237344,0
0.32723498,-1.0909643,0
4.5580397,-4.3308983,0
1.0702399,-1.6254572,0
0.040696684,-0.79851073,0
-1.6002779,1.2264125,1
3.3519316,-3.934197,0
2.2968984,-2.0518765,0
-2.310168,1.5682976,1
2.089678,-2.5487928,0
-1.3069539,0.3335373,1
0.986369,-1.2101823,0
4.546802,-3.9721138,0
3.7903814,-2.1980891,0
-2.9667919,3.7859848,1
4.7641344,-3.827219,0
0.90621674,-1.316954,0
0.98721725,-0.9721305,0
1.2653637,-2.631898,0
2.062152,-3.9452171,0
-1.0388908,0.62054706,0
3.1875186,-4.0925455,0
1.4986165,-1.5676051,0
4.07421,-2.8979695,0
2.7849967,-0.2783014,0
2.8702178,-3.526587,0
1.9712906,-0.91008854,0
2.2141538,-1.5256263,0
2.5376146,-3.3739345,0
3.9130602,-4.932392,0
-0.47147965,0.27997294,0
1.8930748,-2.6495137,0
3.7534025,-3.1151404,0
-0.25739577,-0.92269,0
5.27705,-5.3411026,0
2.0055025,-2.9827073,0
1.7170445,-2.3850982,0
3.6385226,-2.7524493,0
2.9903276,-3.2855666,0
2.0934064,-1.6096114,0
1.940704,-2.8870127,0
2.7509587,-2.0463538,0
3.5787296,-2.6842272,0
3.3337705,-3.5304227,0
3.3629708,-3.2891695,0
4.6996293,-3.1339216,0
1.9797946,-2.3257957,0
1.0774552,-1.7829736,0
2.48775,-3.331782,0
2.6265678,-2.3937428,0
0.28807342,-0.54877084,0
1.5912912,-1.5058227,0
1.4607079,-0.29644883,0
2.527763,-2.091058,0
4.1486225,-4.369936,0
2.0929248,-2.6746373,0
3.35968,-2.6623192,0
2.6375422,-3.446541,0
0.9563325,-1.6316603,0
2.8228025,-1.9626443,0
1.309569,-0.8388457,0
2.3212383,-2.4287202,0
3.806189,-3.3488142,0
3.1370928,-2.7598298,0
4.4848084,-4.08455,0
1.0133587,-0.9486478,0
3.159892,-3.0920439,0
0.3498107,-1.7936293,0
1.4251825,-2.3509946,0
1.0524479,-0.38949105,0
3.05546,-3.8378165,0
1.6178488,-2.1449447,0
2.703333,-2.2810602,0
1.2312152,-1.171925,0
3.1845691,-3.3245177,0
2.2138546,-3.6623323,0
0.10082944,-0.09601153,0
3.0579128,-3.6720364,0
2.9666133,-4.1357555,0
3.5033777,-3.749405,0
1.6907513,-1.8610986,0
2.2164695,-2.0536315,0
2.972939,-2.4793444,0
1.6808553,-2.2803345,0
1.94208,-4.141283,0
-0.57841015,-0.08895206,0
1.2855494,-1.8507885,0
2.5353458,-2.5785282,0
0.05747259,-0.54022306,0
2.6651106,-2.0088496,0
0.82309544,-0.4592334,0
2.7183676,-2.7963653,0
2.3383586,-2.8743634,0
2.3456905,-2.4343185,0
1.9531932,-2.3709066,0
0.86655444,-0.90437645,0
2.7007003,-1.3900836,0
3.6396031,-4.4941196,0
2.0121195,-1.0889593,0
2.0632937,-3.3909254,0
2.4987082,-1.4388845,0
-0.9540328,0.9456362,0
2.2881825,-2.7371082,0
3.5969872,-1.6753789,0
2.733792,-2.9399986,0
5.399483,-5.540452,0
2.0438516,-2.1698067,0
1.9353806,-1.119298,0
3.4595768,-2.6687272,0
1.9846587,-3.1502132,0
3.238914,-3.0300286,0
3.3447857,-2.9489956,0
0.22382334,-0.6992304,0
1.4998205,-2.3052776,0
2.317688,-2.007926,0
3.7053761,-2.8276317,0
3.5127864,-2.485767,0
1.6777804,-2.596309,0
1.9043074,-1.5371811,0
0.49612182,-0.55689985,0
2.8771374,-2.270598,0
1.2518188,-1.0367339,0
1.3209908,-2.2228293,0
2.7454467,-2.893458,0
-0.61484516,-0.21098429,0
0.94990814,-1.6188335,0
2.2118216,-2.7604668,0
3.1808271,-2.9948194,0
2.9582725,-5.336737,0
2.8004696,-3.5339653,0
2.4181862,-3.6362236,0
3.0821152,-1.4322724,0
0.93428415,-1.6699966,0
2.4565282,-4.0079765,0
0.76386184,-2.5641289,0
3.233235,-4.602318,0
2.1124313,-2.076327,0
3.2843707,-2.2501683,0
2.1670852,-3.1152241,0
1.0070968,-1.424687,0
3.908319,-4.33548,0
2.356075,-2.7870145,0
3.6271563,-3.474196,0
3.696516,-4.5203395,0
2.0537975,-2.5158122,0
2.0946767,-3.0836515,0
0.8212739,-1.2660685,0
4.2251663,-2.684669,0
3.0741887,-2.5384822,0
0.3965888,-1.4286774,0
0.068443656,-0.47642857,0
1.6532373,-2.105739,0
3.1283157,-2.7755065,0
0.3332888,-0.07505988,0
3.8769045,-3.9128952,0
1.6497481,-3.0115786,0
1.6556249,-2.072508,0
3.9770951,-4.760735,0
2.2998235,-2.0589762,0
2.156945,-2.5387943,0
2.0690799,-2.1059387,0
0.6483407,-0.68436676,0
1.3238813,-1.7494688,0
3.430286,-2.1654565,0
0.8713057,-0.92560405,0
0.7236716,-1.9589022,0
0.5424417,-1.2908956,0
0.50293446,-1.453032,0
4.086682,-4.0177846,0
2.5662758,-3.588381,0
3.5908835,-4.58761,0
0.9670197,-1.6318026,0
3.9299195,-3.6454597,0
0.7867788,-2.6602774,0
2.1338644,-1.9739109,0
2.6348488,-2.9682646,0
1.5648558,-1.5875372,0
4.7720366,-5.9984226,0
2.49503,-2.1612031,0
0.33676064,0.3711522,0
2.7040255,-2.031446,0
3.141471,-4.682529,0
1.2049527,-1.8014772,0
3.7785668,-3.8597639,0
2.640033,-2.3590317,0
1.0535427,-0.7541769,0
2.4690433,-3.370858,0
2.4476824,-2.7763221,0
3.7452297,-4.4864902,0
1.7272441,-2.190439,0
3.7862637,-3.1169972,0
4.431781,-3.0939577,0
3.0750158,-1.7679582,0
1.8531522,-2.0099921,0
3.2002852,-3.4624379,0
1.1359602,-0.91024005,0
1.2432055,-2.3345644,0
2.2499158,-2.7374775,0
3.3949091,-3.1041608,0
4.045995,-3.250315,0
2.3255978,-2.9538927,0
4.9379277,-4.5899153,0
3.035016,-2.9679792,0
1.2091329,-1.7877079,0
1.9939435,-2.160213,0
1.3729314,-2.113473,0
2.6644583,-4.338559,0
3.1105974,-3.706554,0
0.79407334,-1.013187,0
3.7213745,-3.8667502,0
3.1666505,-2.6199403,0
1.0874454,-1.4599932,0
6.373944,-6.760755,0
1.7619967,-3.4216897,0
2.2292192,-2.008405,0
4.151048,-3.1941347,0
2.7752504,-2.7126431,0
-1.0688331,-0.85058695,0
3.1834352,-2.8075075,0
2.7622976,-2.8565757,0
0.99576247,-1.9431313,0
2.7960548,-3.5356634,0
3.2141976,-3.7261508,0
1.2008245,-1.9393618,0
2.431111,-3.367283,0
3.2549622,-1.438536,0
5.2929363,-4.8818307,0
1.3818846,-2.2057226,0
2.3714974,-2.2796676,0
2.6310015,-2.6453538,0
2.1546512,-2.1414871,0
3.4805741,-3.4860835,0
3.3950176,-4.773541,0
0.97548574,-2.554558,0
0.77449137,-0.89249474,0
0.26423994,0.102716096,0
1.7667141,-2.0496113,0
2.5542395,-3.655391,0
3.193676,-3.1555908,0
3.5031648,-3.7877436,0
4.9945407,-4.0683494,0
1.8674119,-1.5386472,0
3.8178234,-3.2142684,0
3.574579,-2.8412209,0
2.9651012,-3.7477212,0
1.5536187,-1.2091453,0
3.7178874,-4.283969,0
2.5991886,-3.3541787,0
1.858656,-2.2339673,0
0.2645431,-1.2527827,0
-0.091665536,-1.1978348,0
3.15513,-3.8577847,0
1.6235559,-2.3051012,0
4.746067,-5.3104277,0
2.337503,-2.4626973,0
0.9836213,-1.7362696,0
0.8810675,-1.2658273,0
1.933589,-1.1239097,0
2.717096,-3.1016567,0
3.8031383,-3.0411296,0
1.7858789,-0.45812488,0
2.6306105,-2.3923905,0
3.686812,-2.920516,0
1.8126724,-3.0833416,0
2.9166548,-3.223679,0
0.91634655,-1.9805397,0
2.163477,-2.5281844,0
1.8238566,-1.2619712,0
3.296968,-3.8912334,0
2.8357573,-2.7966845,0
1.7922745,-2.3567238,0
4.682617,-5.4091153,0
3.2951488,-2.4628305,0
4.0360856,-3.022988,0
1.1826589,-1.7016449,0
1.975264,-1.7947896,0
1.105349,-1.2478212,0
4.224517,-3.1622512,0
2.6945357,-4.172311,0
2.4898243,-2.4263353,0
2.8668828,-2.153782,0
2.7547548,-2.7752678,0
1.6062396,-2.4223778,0
1.936887,-1.6627713,0
1.0479896,-1.4438025,0
1.2465247,-1.7775785,0
0.82430005,-0.76282114,1
1.0315458,-1.8397937,0
-0.42618167,-0.5584114,0
1.6434579,-2.5154576,0
1.9740758,-2.7654305,0
-1.5973916,1.535183,1
-4.619721,5.0135813,1
2.6720734,-1.868791,0
0.20609182,0.72906905,0
-2.6163924,1.7120621,1
2.638211,-3.2722754,0
-4.555058,4.6402364,1
0.48212498,-1.5441475,0
-3.173379,3.0991786,1
2.3502152,-2.7109878,0
3.2741077,-3.6393182,0
4.844896,-5.099579,0
3.8334873,-3.4623964,0
2.2845845,-2.6272397,0
3.536516,-3.3732524,0
3.6127038,-3.1253452,0
2.8142626,-3.709952,0
1.6878984,-1.7634295,0
3.0998607,-3.6198852,0
1.8452597,-1.3172363,0
-2.7311292,1.7836877,1
0.87306905,-0.86945885,1
-1.80252,0.55728424,1
1.0542399,-3.1173406,0
2.6136947,-3.5112226,0
-2.1814065,2.401517,1
-1.3189921,2.5634658,1
1.656903,-1.8546816,0
-1.654167,2.1846955,1
2.1076198,-2.2671256,0
0.57410574,-1.2044157,0
-2.054638,2.063276,1
-1.9395283,1.8284116,0
-4.968423,5.4615283,1
1.775787,0.25568423,0
-3.2034373,5.030336,1
-5.913404,6.10628,1
3.2271419,-3.6230214,0
3.53695,-3.5551353,0
-6.5581264,4.9483256,1
-5.2623835,6.3445582,1
2.2341478,-2.439847,0
-0.47026718,1.1322213,1
2.5176625,-2.1662333,0
-3.4371014,3.6461434,1
3.221553,-3.2116053,0
-5.2836123,3.8074894,1
4.9429226,-5.0305963,0
-2.3157067,2.3833265,1
4.2974014,-2.6481326,0
-3.081522,3.5470643,1
2.3053942,-2.1790483,1
2.688418,-1.7644414,0
3.880972,-4.743394,0
-1.3057477,0.26023242,1
3.4346082,-2.0661423,0
3.0061154,-2.063377,1
-0.07080576,-0.80499214,1
-2.2279139,2.3377328,1
-2.0464284,1.8309342,1
-2.213138,1.5296925,1
3.315619,-4.0404663,0
-0.73196477,1.191628,1
-4.966671,4.442863,1
-4.973525,5.0957775,1
-2.867628,2.5188456,1
4.1683745,-3.2060468,0
-2.770505,3.1260607,1
-3.7689548,4.9727573,1
-2.6049273,2.8126738,1
0.9680133,-0.64490485,1
1.6667683,-2.2076035,1
-2.5044074,2.9357083,1
2.5984552,-2.0154905,0
-1.7926669,1.7288728,1
2.6466024,-3.2228312,0
-1.2549412,1.5084416,1
1.7350862,-1.0748845,1
1.8913968,-2.6029422,1
-4.313459,5.095235,1
-1.7094957,2.0944731,1
-5.2710633,4.1972685,1
-4.2594237,4.889851,1
5.3613873,-4.0863743,0
-5.137357,5.025068,1
-3.6924102,4.2835937,1
3.292211,-3.108121,1
0.53222895,-0.5900876,0
-2.9723856,2.779698,1
1.328804,-1.863945,1
1.5395854,-2.0430517,0
-3.8558865,2.5393052,1
-1.7831056,1.3956777,1
-4.113411,4.464597,1
-4.417589,5.5289125,1
-1.5664337,2.2629883,1
-3.2069871,3.1822915,1
-3.003781,1.8122828,1
-4.98717,4.9627585,1
3.2777767,-3.2638686,0
2.781959,-1.7427677,0
-6.194895,5.039252,1
-4.747464,4.7962976,1
-1.6300358,0.850509,1
-3.2900476,3.3494418,1
-4.3825164,3.0766072,1
-3.0611784,3.0098946,1
-0.5154679,0.49518177,1
-5.3598514,3.8355796,1
-0.671119,-0.6364811,1
-1.4272531,1.2309918,1
-5.301756,4.7774234,1
-3.4318953,5.611576,1
-4.0061774,2.4854417,1
2.4330397,-1.4598359,0
-4.8798356,5.877599,1
-3.695848,4.9062753,1
0.2809525,-0.75798404,0
-4.4113684,4.0700593,1
-3.8458295,5.070717,1
-3.12785,2.3969643,1
-2.2897787,2.493075,1
-4.813393,4.1799455,1
-3.0218213,3.5012548,1
-0.88349366,1.5773292,1
-1.0209597,0.24146435,1
0.2881562,-0.17267278,1
-1.3655224,0.8611768,1
-5.084962,4.844594,1
-4.435861,4.429827,1
-1.4935131,0.44679195,1
-5.4780507,5.08216,1
-4.775209,5.031273,1
4.0164905,-4.320515,0
-1.8010654,2.2480385,1
2.4879377,-3.0415695,0
-3.8912055,4.795671,1
3.978062,-2.0957277,0
-3.8189487,4.1612325,1
-2.2132196,2.2391765,1
-2.4787626,2.5403724,1
-1.072446,-0.16654998,1
-0.12125355,-0.13595259,1
-0.8477293,1.0432078,1
-1.7027903,1.0329851,1
-0.90197575,1.5664475,1
-0.92320406,2.1348677,1
-4.1466594,3.3035266,1
2.1801863,-2.2955766,1
-6.60156,7.209707,1
-3.9657037,3.6004324,1
-7.690396,6.43025,1
-4.9266906,4.95742,1
-2.3139498,2.6250095,1
-4.3187785,4.6541433,1
-5.2909923,4.6024437,1
-3.6580167,3.8723722,1
-2.1030626,1.185008,1
-5.006555,4.7811804,1
-1.7929741,1.4500743,1
-3.0975733,3.5989864,1
-4.4041824,4.5633316,1
-3.979992,5.140586,1
-3.3393595,1.9101487,1
-0.20747393,0.2915086,1
-5.007011,4.952894,1
-1.9058802,3.9778519,1
-4.115363,3.8355074,1
0.37255394,0.7330821,1
-1.2023101,0.48515913,1
-1.9670706,0.5951816,1
-1.8737313,0.53026134,1
0.089895636,-1.7084582,1
-3.5248058,4.3053703,1
-4.3509593,4.898935,1
-2.4552126,1.1801208,1
-3.7827072,3.5308166,1
-4.768589,4.471981,1
-0.00984427,0.12753227,1
-5.2799807,5.721277,1
-3.4477391,3.3283117,1
-5.0900054,4.9180098,1
-2.8247318,2.1604302,1
-2.6138835,3.1855137,1
-1.0579277,1.8284389,1
-1.2243327,1.7421663,1
-1.9720633,1.189435,1
-2.6734626,1.6083198,1
1.7660176,-2.8924677,0
2.3155973,-2.158534,0
-2.0896742,2.6509767,1
-2.6442566,2.8092186,1
-3.5048876,5.1927724,1
0.31708813,-0.3505409,1
-2.8510928,2.6714513,1
2.2188954,-1.6848341,1
-3.5799832,3.3294168,1
-4.6402135,3.4493337,1
1.5702901,-0.88888985,1
-0.22732052,0.75604945,1
-5.72073,5.000224,1
-4.1607533,5.392556,1
-5.5490947,5.56907,1
-1.6005062,3.4101768,1
-1.6343231,1.7813245,1
-4.9414988,4.8063383,1
-2.4260235,4.7620883,1
-3.4605436,3.231064,1
3.109177,-2.5442102,0
-2.9357686,3.797298,1
-3.6388667,3.68983,1
0.83857083,-0.40144214,1
-4.3737726,4.069605,1
-4.550045,4.9936457,1
-1.9171181,0.20966245,1
-4.4117913,4.6423774,1
-3.2039523,3.4411721,1
-2.1189544,3.274939,1
-2.6110926,1.3592792,1
-2.2661915,2.6324942,1
-3.3393595,1.9101487,1
-2.5959253,4.4447174,1
-3.3528104,2.9892547,1
-4.912892,3.7669823,1
-2.8342774,3.8283634,1
0.2909751,-0.18822074,1
-2.5976872,2.5732675,1
-3.845751,3.6429038,1
-2.432708,1.64638,1
-2.3400426,3.7223017,1
2.2370992,-0.8509358,1
-1.2529298,-0.20164657,1
-4.2460485,3.7166462,1
-3.1190903,5.1233788,1
-3.48718,3.9279647,1
-3.1795413,2.8674936,1
-2.5192351,2.7954705,1
-3.8626068,3.1145484,1
-5.111005,5.161675,1
-2.1558752,3.4115584,1
-2.7798243,3.233182,1
2.0103993,-1.8985909,1
0.41782838,1.805565,1
-2.3542216,2.8290634,1
-2.050653,2.2620814,1
-1.4351022,1.9223775,1
-1.1090937,1.5928377,1
-1.8829359,2.6466868,1
-2.2525377,2.731569,1
-5.3841963,5.113904,1
-6.2901096,5.2341247,1
-3.1499028,3.6238997,1
1.8126295,-2.2852292,1
-3.687812,5.095825,1
-1.2473369,1.0957222,1
2.5018764,-1.2870847,1
-2.3236022,3.0090458,1
3.1235468,-2.989111,0
-6.8877277,6.101189,1
-2.8142567,2.6564422,1
-2.515086,2.37924,1
-2.4757385,3.4169962,1
0.82382876,-0.26133332,0
-3.7154746,2.7560894,1
-3.3843765,3.6328175,1
0.28000262,0.54156214,1
-4.5348353,4.525589,1
-2.818458,2.8840857,1
-4.1051197,3.9639876,1
-5.98654,4.6132913,1
-3.6746778,3.1954904,1
-3.2304773,4.7081347,1
-7.4493313,6.7279215,1
-2.3095293,3.6457691,1
2.8418221,-1.9256192,1
-3.2769053,3.0610135,1
-3.3544865,3.914878,1
-1.3152876,0.8589381,1
-4.0050516,3.2715447,1
-2.7430563,1.7949983,1
-7.298883,7.5106883,1
-5.8248034,5.6031814,1
3.2299755,-1.5586503,0
-2.6427646,2.9696012,1
-0.91391504,3.4727876,1
-1.8249371,1.9045844,1
-1.0869071,0.05069522,1
-1.8871317,2.2356071,1
-3.8489246,4.1002517,1
-1.5291113,1.8195417,1
-0.43794012,0.30028012,1
2.9047005,-2.8449616,1
3.034065,-3.2958505,0
-7.207331,6.4994745,1
-2.6661575,1.8489697,1
0.058533635,0.028622082,1
-5.8798676,5.185168,1
1.527128,-0.35370955,1
-1.9648871,3.2562802,1
-4.528361,5.097281,1
-2.67991,2.982817,1
-4.3920517,4.010037,1
